Fpeak,Fsoft,Fhard,Dflare,Hratio,flare_class,source
-4.060481,-4.281491,-3.840621,1200.0,2.910469,M,NASA_DONKI
-4.721246,-4.945664,-4.839665,660.0,1.309175,M,NASA_DONKI
-4.958607,-4.998394,-4.990825,1140.0,0.890116,M,NASA_DONKI
-4.481486,-4.782315,-4.584384,840.0,1.44724,M,NASA_DONKI
-4.69897,-4.874756,-4.713588,2040.0,1.369764,M,NASA_DONKI
-4.958607,-5.09828,-4.793755,1020.0,1.771153,M,NASA_DONKI
-4.823909,-4.943206,-4.88532,1560.0,1.098156,M,NASA_DONKI
-5.251812,-5.373804,-5.024203,900.0,2.201873,C,NASA_DONKI
-4.958607,-5.149905,-4.836167,1260.0,1.903472,M,NASA_DONKI
-5.0,-5.170163,-4.641624,960.0,3.381095,M,NASA_DONKI
-4.886057,-5.096971,-4.61121,1200.0,3.331573,M,NASA_DONKI
-4.958607,-4.959061,-4.907325,1320.0,1.010004,M,NASA_DONKI
-4.886057,-5.032917,-4.761896,1560.0,1.802776,M,NASA_DONKI
-4.920819,-4.944828,-4.717846,1440.0,1.739477,M,NASA_DONKI
-4.823909,-4.94655,-4.838291,900.0,1.306541,M,NASA_DONKI
-4.119186,-4.35012,-3.877174,2760.0,2.638422,M,NASA_DONKI
-4.173925,-4.22891,-3.857543,1560.0,2.271919,M,NASA_DONKI
-5.09691,-5.155295,-4.915767,2400.0,1.827868,C,NASA_DONKI
-4.148742,-4.178105,-4.222472,660.0,0.946232,M,NASA_DONKI
-4.79588,-4.958314,-4.794365,1560.0,1.543683,M,NASA_DONKI
-4.619789,-4.572671,-4.508675,1020.0,1.072212,M,NASA_DONKI
-4.920819,-5.091624,-4.924003,480.0,1.495849,M,NASA_DONKI
-5.259637,-5.326562,-5.108294,1200.0,1.682731,C,NASA_DONKI
-4.958607,-5.224065,-4.646298,360.0,3.686545,M,NASA_DONKI
-4.958607,-5.076329,-4.778825,780.0,1.916766,M,NASA_DONKI
-5.0,-5.103974,-4.884175,1980.0,1.766908,M,NASA_DONKI
-4.455932,-4.540132,-4.419559,4560.0,1.217243,M,NASA_DONKI
-4.769551,-4.981386,-4.48298,3360.0,3.14575,M,NASA_DONKI
-5.0,-5.095029,-4.9247,2100.0,1.510165,M,NASA_DONKI
-5.0,-5.076747,-4.701701,960.0,2.466554,M,NASA_DONKI
-3.552842,-3.805482,-3.486931,2160.0,1.997072,X,NASA_DONKI
-4.376751,-4.392379,-4.189503,3180.0,1.448909,M,NASA_DONKI
-4.39794,-4.501836,-4.477568,600.0,1.07327,M,NASA_DONKI
-4.958607,-4.977671,-4.774168,3780.0,1.619375,M,NASA_DONKI
-4.823909,-4.916258,-4.794615,2040.0,1.272236,M,NASA_DONKI
-5.0,-5.080458,-4.872795,1740.0,1.674192,M,NASA_DONKI
-4.200659,-4.449168,-4.176926,1200.0,1.778946,M,NASA_DONKI
-5.537602,-5.730346,-5.405022,1380.0,2.179029,C,NASA_DONKI
-5.075721,-5.170962,-5.121648,3240.0,1.17799,C,NASA_DONKI
-4.327902,-4.558838,-4.473554,1140.0,1.207627,M,NASA_DONKI
-4.30103,-4.449158,-4.247288,2220.0,1.577776,M,NASA_DONKI
-5.0,-5.145787,-4.808046,1020.0,2.249639,M,NASA_DONKI
-5.080922,-5.295857,-4.944759,3180.0,2.117488,C,NASA_DONKI
-4.886057,-5.149534,-4.636872,2220.0,3.176259,M,NASA_DONKI
-4.79588,-5.024405,-4.570513,3060.0,2.797355,M,NASA_DONKI
-5.0,-5.214314,-4.857765,420.0,2.286222,M,NASA_DONKI
-4.79588,-4.921037,-4.539764,840.0,2.43738,M,NASA_DONKI
-4.853872,-4.805157,-4.625917,780.0,1.5742,M,NASA_DONKI
-4.853872,-4.873248,-4.737564,1380.0,1.417843,M,NASA_DONKI
-5.0,-5.261352,-4.693344,600.0,3.915027,M,NASA_DONKI
-5.0,-5.202369,-5.060621,900.0,1.514236,M,NASA_DONKI
-5.0,-5.147302,-4.885581,600.0,1.88194,M,NASA_DONKI
-4.920819,-5.059694,-4.843775,3360.0,1.684282,M,NASA_DONKI
-4.853872,-4.926173,-4.615483,720.0,2.238343,M,NASA_DONKI
-4.853872,-5.12247,-4.849093,840.0,1.848523,M,NASA_DONKI
-4.200659,-4.264504,-4.209226,6420.0,1.146223,M,NASA_DONKI
-5.376751,-5.578528,-5.321201,720.0,1.72166,C,NASA_DONKI
-4.259637,-4.447137,-4.294403,6600.0,1.429439,M,NASA_DONKI
-4.744727,-4.994589,-4.602292,2640.0,2.549376,M,NASA_DONKI
-4.013228,-4.029469,-3.978567,1260.0,1.075396,M,NASA_DONKI
-4.522879,-4.473425,-4.516113,600.0,0.854264,M,NASA_DONKI
-5.366532,-5.637588,-5.185383,4140.0,2.649708,C,NASA_DONKI
-4.958607,-5.075908,-4.982501,1740.0,1.227259,M,NASA_DONKI
-5.107905,-5.290286,-4.942826,960.0,2.366662,C,NASA_DONKI
-5.49485,-5.636923,-5.584615,8400.0,1.17913,C,NASA_DONKI
-4.387216,-4.557574,-4.293024,3960.0,1.859578,M,NASA_DONKI
-4.79588,-4.897436,-4.729626,900.0,1.531184,M,NASA_DONKI
-4.055517,-4.201097,-4.331893,3960.0,0.696083,M,NASA_DONKI
-4.522879,-4.626754,-4.278965,1200.0,2.095519,M,NASA_DONKI
-4.958607,-5.149293,-4.82731,840.0,2.314973,M,NASA_DONKI
-5.136677,-5.204366,-4.758156,1500.0,2.57264,C,NASA_DONKI
-4.244125,-4.438205,-4.035574,1200.0,2.625818,M,NASA_DONKI
-4.318759,-4.495114,-4.127451,2040.0,2.149493,M,NASA_DONKI
-4.387216,-4.522122,-4.485945,1980.0,0.976866,M,NASA_DONKI
-4.619789,-4.744305,-4.57478,1860.0,1.306156,M,NASA_DONKI
-5.0,-5.291452,-4.834664,2340.0,2.958189,M,NASA_DONKI
-4.657577,-4.633618,-4.625439,480.0,1.140928,M,NASA_DONKI
-4.721246,-4.597761,-4.461004,540.0,1.299518,M,NASA_DONKI
-4.958607,-5.098068,-4.954499,5820.0,1.501384,M,NASA_DONKI
-4.853872,-5.177164,-4.670566,1620.0,3.265302,M,NASA_DONKI
-5.420216,-5.53197,-5.290049,7680.0,1.735461,C,NASA_DONKI
-5.0,-5.156025,-5.028743,1260.0,1.291705,M,NASA_DONKI
-3.657577,-3.94296,-3.597042,1380.0,2.239164,X,NASA_DONKI
-4.920819,-5.093748,-4.499022,1680.0,3.797146,M,NASA_DONKI
-5.008774,-5.091466,-4.949568,4020.0,1.338623,C,NASA_DONKI
-4.886057,-4.886558,-4.914557,1020.0,0.957178,M,NASA_DONKI
-4.920819,-5.180181,-4.742811,900.0,2.487447,M,NASA_DONKI
-5.346787,-5.566061,-5.233149,3060.0,2.139276,C,NASA_DONKI
-5.0,-5.112401,-4.903089,540.0,1.747369,M,NASA_DONKI
-4.79588,-5.092728,-4.699383,720.0,2.654087,M,NASA_DONKI
-4.920819,-5.052063,-4.61957,720.0,2.906935,M,NASA_DONKI
-5.0,-5.167671,-5.105075,2640.0,1.102626,M,NASA_DONKI
-4.958607,-5.0107,-4.781784,1380.0,1.642199,M,NASA_DONKI
-4.69897,-4.866664,-4.460652,780.0,2.320485,M,NASA_DONKI
-4.481486,-4.626513,-4.439342,1860.0,1.591728,M,NASA_DONKI
-5.0,-5.128994,-4.860139,600.0,1.749481,M,NASA_DONKI
-4.408935,-4.485905,-4.319017,2640.0,1.476547,M,NASA_DONKI
-4.853872,-5.057311,-4.862288,1080.0,1.412193,M,NASA_DONKI
-3.744727,-3.759304,-3.637845,4680.0,1.337879,X,NASA_DONKI
-4.920819,-4.855812,-4.912542,1800.0,0.833236,M,NASA_DONKI
-4.366532,-4.397673,-4.328993,660.0,1.198553,M,NASA_DONKI
-4.60206,-4.830157,-4.319859,2400.0,3.407573,M,NASA_DONKI
-4.823909,-5.0198,-4.601471,2520.0,2.295781,M,NASA_DONKI
-5.366532,-5.595834,-5.222528,840.0,2.37192,C,NASA_DONKI
-4.366532,-4.473281,-4.041431,4140.0,2.942799,M,NASA_DONKI
-5.107905,-5.342387,-4.833011,840.0,3.494809,C,NASA_DONKI
-3.958607,-4.180423,-3.964432,1560.0,1.724065,X,NASA_DONKI
-4.958607,-5.123143,-4.953021,3180.0,1.506131,M,NASA_DONKI
-5.0,-5.224931,-4.778524,1620.0,2.845788,M,NASA_DONKI
-4.69897,-4.919706,-4.501044,1440.0,2.558704,M,NASA_DONKI
-4.886057,-4.977881,-4.970961,960.0,0.932913,M,NASA_DONKI
-4.318759,-4.52813,-4.436992,1920.0,1.344825,M,NASA_DONKI
-5.552842,-5.755723,-5.360523,1080.0,2.690136,C,NASA_DONKI
-4.585027,-4.8073,-4.6791,4440.0,1.186139,M,NASA_DONKI
-3.853872,-3.917699,-3.548552,540.0,2.416728,X,NASA_DONKI
-4.431798,-4.548151,-4.257148,2100.0,2.004482,M,NASA_DONKI
-4.585027,-4.744389,-4.398098,1380.0,2.224528,M,NASA_DONKI
-4.638272,-4.723619,-4.673257,1860.0,1.017043,M,NASA_DONKI
-5.585027,-5.739617,-5.57776,1200.0,1.418599,C,NASA_DONKI
-5.356547,-5.616908,-5.255595,4740.0,2.370033,C,NASA_DONKI
-4.823909,-4.932261,-4.648188,3300.0,1.814149,M,NASA_DONKI
-4.920819,-5.019326,-4.850403,480.0,1.485369,M,NASA_DONKI
-4.853872,-4.988925,-4.665912,1800.0,1.991302,M,NASA_DONKI
-4.167491,-4.240556,-4.108701,960.0,1.335374,M,NASA_DONKI
-4.920819,-4.95871,-4.78422,840.0,1.553714,M,NASA_DONKI
-5.552842,-5.764576,-5.572199,4560.0,1.562933,C,NASA_DONKI
-4.920819,-5.085791,-4.751608,660.0,2.223984,M,NASA_DONKI
-4.744727,-5.009378,-4.798798,1020.0,1.55459,M,NASA_DONKI
-4.619789,-4.780966,-4.551469,1020.0,1.585711,M,NASA_DONKI
-4.619789,-4.754716,-4.309743,540.0,2.792843,M,NASA_DONKI
-4.79588,-4.884942,-4.50316,1740.0,2.381508,M,NASA_DONKI
-4.468521,-4.528967,-4.293787,1200.0,1.718716,M,NASA_DONKI
-4.920819,-5.198779,-4.754504,300.0,2.938505,M,NASA_DONKI
-4.0,-3.978309,-4.071505,3840.0,0.79157,X,NASA_DONKI
-4.376751,-4.609208,-4.197788,3900.0,2.672788,M,NASA_DONKI
-4.853872,-5.053931,-4.722781,540.0,2.013739,M,NASA_DONKI
-4.920819,-5.005724,-4.63381,2940.0,2.396997,M,NASA_DONKI
-4.744727,-5.078183,-4.931815,720.0,1.400907,M,NASA_DONKI
-4.318759,-4.510128,-4.213196,960.0,1.762876,M,NASA_DONKI
-4.769551,-5.038026,-4.55209,1140.0,2.920721,M,NASA_DONKI
-4.958607,-5.058768,-4.977453,1440.0,1.274135,M,NASA_DONKI
-5.431798,-5.72576,-5.287129,1380.0,2.752339,C,NASA_DONKI
-4.49485,-4.723447,-4.332803,1020.0,2.322147,M,NASA_DONKI
-3.200659,-3.298602,-2.924466,2100.0,2.308201,X,NASA_DONKI
-5.167491,-5.150321,-5.239538,1800.0,0.817177,C,NASA_DONKI
-4.721246,-4.8586,-4.648648,900.0,1.478464,M,NASA_DONKI
-5.0,-5.153291,-4.972687,1680.0,1.638469,M,NASA_DONKI
-4.677781,-4.918788,-4.581096,1380.0,2.13023,M,NASA_DONKI
-4.79588,-4.929713,-4.358324,1560.0,3.96986,M,NASA_DONKI
-4.958607,-5.078581,-4.931868,2700.0,1.301528,M,NASA_DONKI
-4.69897,-4.695951,-4.594254,1200.0,1.368596,M,NASA_DONKI
-5.187087,-5.348973,-5.094819,1200.0,1.747924,C,NASA_DONKI
-3.823909,-3.893628,-3.619475,600.0,2.113951,X,NASA_DONKI
-4.130768,-4.263323,-3.825282,4320.0,2.816432,M,NASA_DONKI
-4.886057,-5.186025,-4.811888,1380.0,2.378697,M,NASA_DONKI
-4.920819,-5.160811,-4.76146,1020.0,2.410083,M,NASA_DONKI
-4.657577,-4.817578,-4.624775,1500.0,1.409038,M,NASA_DONKI
-5.283997,-5.396493,-5.074864,1020.0,2.155012,C,NASA_DONKI
-4.853872,-5.033284,-4.791076,2460.0,1.666951,M,NASA_DONKI
-4.769551,-4.962222,-4.732965,660.0,1.745033,M,NASA_DONKI
-4.408935,-4.558128,-4.446212,4380.0,1.388414,M,NASA_DONKI
-4.657577,-4.766477,-4.544822,1320.0,1.752965,M,NASA_DONKI
-5.0,-5.319555,-4.970063,660.0,2.337576,M,NASA_DONKI
-4.886057,-4.857314,-4.904293,900.0,0.883299,M,NASA_DONKI
-5.958607,-6.073751,-5.926375,2820.0,1.385157,C,NASA_DONKI
-4.823909,-4.888129,-4.704111,960.0,1.51659,M,NASA_DONKI
-4.958607,-5.255555,-4.728256,360.0,3.344505,M,NASA_DONKI
-4.522879,-4.701832,-4.45742,1200.0,1.861336,M,NASA_DONKI
-5.0,-5.234287,-5.099128,180.0,1.234713,M,NASA_DONKI
-4.337242,-4.527862,-4.400475,540.0,1.384527,M,NASA_DONKI
-4.958607,-5.197443,-4.786562,960.0,2.492573,M,NASA_DONKI
-5.026872,-5.28224,-5.058878,840.0,1.499407,C,NASA_DONKI
-5.0,-5.162259,-4.659213,1260.0,3.232784,M,NASA_DONKI
-4.744727,-4.970157,-4.462847,1020.0,3.144607,M,NASA_DONKI
-5.721246,-5.969405,-5.66243,2640.0,2.044449,C,NASA_DONKI
-4.657577,-4.699668,-4.63327,780.0,1.172383,M,NASA_DONKI
-5.0,-5.146617,-4.816629,2700.0,2.229977,M,NASA_DONKI
-4.318759,-4.6168,-4.271073,1680.0,2.200688,M,NASA_DONKI
-4.958607,-5.322344,-4.922365,3300.0,2.6774,M,NASA_DONKI
-4.568636,-4.620164,-4.712464,5400.0,0.795246,M,NASA_DONKI
-4.79588,-4.934289,-4.755635,480.0,1.477861,M,NASA_DONKI
-5.337242,-5.446966,-5.370669,2040.0,1.145066,C,NASA_DONKI
-5.19382,-5.306195,-5.211742,480.0,1.183056,C,NASA_DONKI
-4.744727,-4.838144,-4.894662,840.0,0.87617,M,NASA_DONKI
-4.481486,-4.654592,-4.430021,720.0,1.613877,M,NASA_DONKI
-4.958607,-5.167123,-4.980401,540.0,1.532686,M,NASA_DONKI
-5.0,-5.119868,-5.050866,840.0,1.243475,M,NASA_DONKI
-4.823909,-4.989031,-4.699353,540.0,2.051877,M,NASA_DONKI
-5.0,-5.104342,-4.80974,1980.0,1.933407,M,NASA_DONKI
-4.124939,-4.311021,-4.054292,2220.0,1.97109,M,NASA_DONKI
-4.920819,-5.15074,-4.880109,1920.0,1.912676,M,NASA_DONKI
-4.69897,-4.851928,-4.479104,660.0,2.4514,M,NASA_DONKI
-4.69897,-4.862018,-4.609211,780.0,1.769525,M,NASA_DONKI
-3.79588,-4.007473,-3.870963,960.0,1.423123,X,NASA_DONKI
-4.920819,-4.992293,-4.89142,1260.0,1.361458,M,NASA_DONKI
-4.886057,-5.011714,-4.758116,660.0,1.822919,M,NASA_DONKI
-4.920819,-5.0643,-4.872062,2040.0,1.63292,M,NASA_DONKI
-4.0,-4.21136,-4.110645,780.0,1.215674,X,NASA_DONKI
-5.0,-5.247437,-4.774554,900.0,3.250529,M,NASA_DONKI
-4.79588,-4.742315,-4.604631,2700.0,1.54239,M,NASA_DONKI
-4.920819,-5.045263,-4.778292,840.0,1.859361,M,NASA_DONKI
-5.337242,-5.456771,-5.204258,7200.0,1.751935,C,NASA_DONKI
-4.721246,-5.022005,-4.759189,1020.0,1.729345,M,NASA_DONKI
-4.920819,-5.05928,-4.595282,1440.0,2.859869,M,NASA_DONKI
-4.769551,-4.912133,-4.666954,840.0,1.723601,M,NASA_DONKI
-5.0,-5.131629,-5.050081,480.0,1.125532,M,NASA_DONKI
-4.79588,-4.975598,-4.451805,1260.0,3.466566,M,NASA_DONKI
-4.619789,-4.706635,-4.554894,3720.0,1.46925,M,NASA_DONKI
-4.60206,-4.795097,-4.484728,780.0,2.109242,M,NASA_DONKI
-4.79588,-4.953475,-4.477822,2940.0,3.028593,M,NASA_DONKI
-4.744727,-4.790113,-4.480103,960.0,2.049725,M,NASA_DONKI
-4.721246,-4.988136,-4.645267,3540.0,2.397692,M,NASA_DONKI
-5.664125,-5.780294,-6.310023,960.0,0.225997,C,NOAA_GOES
-5.0,-5.040572,-4.916368,2340.0,1.237412,M,NASA_DONKI
-4.420216,-4.689165,-4.301477,1380.0,2.471522,M,NASA_DONKI
-4.522879,-4.600094,-4.369554,1620.0,1.758852,M,NASA_DONKI
-4.585027,-4.681619,-4.520921,1260.0,1.414824,M,NASA_DONKI
-4.221849,-4.286007,-4.243663,3600.0,1.097055,M,NASA_DONKI
-4.537602,-4.745491,-4.312789,1140.0,2.433031,M,NASA_DONKI
-5.221849,-5.291075,-5.213315,5220.0,1.13317,C,NASA_DONKI
-5.080922,-5.248847,-4.839754,1980.0,2.630273,C,NASA_DONKI
-5.522879,-5.703624,-5.476593,900.0,1.733962,C,NASA_DONKI
-5.086186,-5.247542,-5.164667,1380.0,1.289219,C,NASA_DONKI
-4.30103,-4.543525,-4.002445,1680.0,3.914067,M,NASA_DONKI
-5.036212,-5.27847,-4.974691,1080.0,1.896681,C,NASA_DONKI
-5.958607,-5.971742,-5.869465,660.0,1.15898,C,NASA_DONKI
-4.69897,-4.877069,-4.623168,2640.0,1.766819,M,NASA_DONKI
-5.142668,-5.221652,-5.315521,2280.0,0.838095,C,NASA_DONKI
-4.408935,-4.606628,-4.51959,600.0,1.184988,M,NASA_DONKI
-5.05061,-5.127422,-4.717489,1740.0,2.550429,C,NASA_DONKI
-5.05061,-5.234869,-4.993195,900.0,1.772525,C,NASA_DONKI
-4.29243,-4.359494,-4.138417,1080.0,1.67007,M,NASA_DONKI
-5.0,-5.153866,-4.860516,1020.0,1.75458,M,NASA_DONKI
-5.677781,-5.782635,-5.619118,1020.0,1.468704,C,NASA_DONKI
-5.142668,-5.3488,-4.807506,1200.0,3.399754,C,NASA_DONKI
-4.920819,-5.145118,-4.90188,1380.0,1.650319,M,NASA_DONKI
-5.0,-5.103698,-5.034501,840.0,1.14013,M,NASA_DONKI
-5.251812,-5.399257,-5.227906,2700.0,1.569002,C,NASA_DONKI
-5.221849,-5.474734,-5.172744,1980.0,1.946655,C,NASA_DONKI
-4.744727,-4.820708,-4.72743,660.0,1.287616,M,NASA_DONKI
-4.267606,-4.477866,-4.232168,1020.0,1.723076,M,NASA_DONKI
-4.431798,-4.594831,-4.166413,600.0,2.642932,M,NASA_DONKI
-5.619789,-5.778496,-5.480007,720.0,2.062725,C,NASA_DONKI
-4.744727,-4.802365,-4.408747,600.0,2.777635,M,NASA_DONKI
-4.958607,-5.15055,-4.83062,960.0,1.97518,M,NASA_DONKI
-4.886057,-4.92405,-4.737258,540.0,1.56716,M,NASA_DONKI
-4.886057,-5.084254,-4.897447,1740.0,1.683074,M,NASA_DONKI
-5.49485,-5.670377,-5.52284,2940.0,1.440518,C,NASA_DONKI
-4.79588,-4.969799,-4.82572,960.0,1.489112,M,NASA_DONKI
-5.30103,-5.588671,-5.294445,2880.0,1.874953,C,NASA_DONKI
-4.721246,-4.83113,-4.522817,660.0,2.046389,M,NASA_DONKI
-4.823909,-4.985097,-4.733661,540.0,1.684947,M,NASA_DONKI
-5.337242,-5.484583,-5.349072,900.0,1.443321,C,NASA_DONKI
-4.62038,-4.738111,-5.290666,2040.0,0.213656,M,NOAA_GOES
-5.0,-5.096057,-4.996311,1260.0,1.333347,M,NASA_DONKI
-4.356547,-4.548371,-4.237378,1140.0,2.093693,M,NASA_DONKI
-4.508638,-4.543515,-4.432887,3240.0,1.228392,M,NASA_DONKI
-4.886057,-5.112392,-4.842404,3240.0,1.613107,M,NASA_DONKI
-4.958607,-5.158869,-5.095945,2400.0,1.12022,M,NASA_DONKI
-4.552842,-4.67415,-4.390794,540.0,1.884974,M,NASA_DONKI
-4.619789,-4.698323,-4.515436,480.0,1.637496,M,NASA_DONKI
-4.958607,-5.162966,-4.822694,900.0,2.235868,M,NASA_DONKI
-4.79588,-4.970753,-4.599588,1320.0,2.539399,M,NASA_DONKI
-4.309804,-4.253182,-4.342962,1500.0,0.858613,M,NASA_DONKI
-4.958607,-5.353003,-4.803628,540.0,3.75112,M,NASA_DONKI
-4.275724,-4.434077,-4.40755,2700.0,1.091868,M,NASA_DONKI
-5.356547,-5.498649,-5.055088,1620.0,2.721401,C,NASA_DONKI
-5.259637,-5.357855,-5.244912,1200.0,1.138168,C,NASA_DONKI
-5.455932,-5.589415,-5.363112,1020.0,1.725221,C,NASA_DONKI
-4.958607,-5.240213,-4.925268,1140.0,2.246782,M,NASA_DONKI
-5.0,-5.075658,-4.959875,1920.0,1.313092,M,NASA_DONKI
-5.0,-5.12111,-4.991087,360.0,1.409032,M,NASA_DONKI
-5.0,-5.241206,-4.904728,4920.0,2.248458,M,NASA_DONKI
-5.39794,-5.48903,-5.369208,900.0,1.418887,C,NASA_DONKI
-5.142668,-5.221068,-4.998164,2280.0,1.758489,C,NASA_DONKI
-4.420216,-4.629423,-4.445319,2340.0,1.535815,M,NASA_DONKI
-4.744727,-4.933445,-4.727624,1440.0,1.461636,M,NASA_DONKI
-5.070581,-5.26288,-5.019118,2160.0,1.620657,C,NASA_DONKI
-5.508638,-5.656196,-5.6349,1020.0,1.015756,C,NASA_DONKI
-4.886057,-5.113874,-4.942871,660.0,1.454124,M,NASA_DONKI
-4.920819,-5.146177,-4.807135,540.0,2.123801,M,NASA_DONKI
-4.823909,-5.121242,-4.795021,1020.0,2.099665,M,NASA_DONKI
-4.657577,-4.607822,-4.664396,660.0,0.888125,M,NASA_DONKI
-4.958607,-5.212683,-5.006737,660.0,1.633597,M,NASA_DONKI
-4.721246,-4.739753,-4.490519,1740.0,1.689311,M,NASA_DONKI
-4.958607,-5.126936,-4.870127,1080.0,1.79938,M,NASA_DONKI
-4.79588,-4.903043,-4.774295,540.0,1.362517,M,NASA_DONKI
-4.886057,-4.962343,-4.801466,1860.0,1.339501,M,NASA_DONKI
-4.638272,-4.836813,-4.52994,540.0,1.94206,M,NASA_DONKI
-5.0,-5.341872,-4.815419,1260.0,3.445001,M,NASA_DONKI
-5.0,-5.143512,-4.582578,1140.0,3.515023,M,NASA_DONKI
-4.769551,-5.001164,-4.65749,3600.0,2.069745,M,NASA_DONKI
-3.958607,-4.039734,-4.044332,1140.0,1.083597,X,NASA_DONKI
-4.853872,-5.188577,-4.576699,720.0,3.7958,M,NASA_DONKI
-4.187087,-4.315414,-4.226176,1380.0,1.234451,M,NASA_DONKI
-5.0,-5.177624,-5.145881,600.0,1.122253,M,NASA_DONKI
-5.744727,-5.897633,-5.701277,840.0,1.653613,C,NASA_DONKI
-4.920819,-5.060425,-4.710511,2760.0,2.227372,M,NASA_DONKI
-4.522879,-4.731553,-4.334916,840.0,2.613013,M,NASA_DONKI
-4.275724,-4.426784,-4.293904,780.0,1.302949,M,NASA_DONKI
-4.958607,-5.091147,-4.970776,420.0,1.309702,M,NASA_DONKI
-4.677781,-4.736667,-4.668109,1860.0,1.0909,M,NASA_DONKI
-4.920819,-5.117329,-4.665215,1020.0,3.017118,M,NASA_DONKI
-5.0,-5.245276,-4.829157,1860.0,2.652264,M,NASA_DONKI
-4.853872,-5.056994,-4.640375,300.0,2.587964,M,NASA_DONKI
-4.853872,-4.943551,-4.785784,840.0,1.423341,M,NASA_DONKI
-4.958607,-4.979559,-4.954051,960.0,1.073506,M,NASA_DONKI
-4.431798,-4.546059,-4.216555,1620.0,2.120813,M,NASA_DONKI
-5.0,-5.201279,-4.767462,360.0,2.613293,M,NASA_DONKI
-5.0,-5.328972,-4.692957,600.0,4.381111,M,NASA_DONKI
-4.920819,-5.090291,-4.904795,1680.0,1.54606,M,NASA_DONKI
-5.0,-5.164278,-4.829092,3420.0,2.189996,M,NASA_DONKI
-4.958607,-5.197129,-4.805322,480.0,2.397173,M,NASA_DONKI
-4.886057,-5.121873,-4.714568,900.0,2.481572,M,NASA_DONKI
-5.008774,-5.247107,-4.839236,1260.0,2.658409,C,NASA_DONKI
-4.958607,-5.212134,-4.987059,5580.0,1.642994,M,NASA_DONKI
-4.853872,-4.925074,-4.832075,1980.0,1.289179,M,NASA_DONKI
-4.677781,-4.724761,-4.529437,1680.0,1.689424,M,NASA_DONKI
-5.173925,-5.415975,-5.029259,900.0,2.211767,C,NASA_DONKI
-4.356547,-4.582381,-4.215984,660.0,2.276618,M,NASA_DONKI
-5.552842,-5.788055,-5.392685,1620.0,2.390775,C,NASA_DONKI
-4.721246,-4.866532,-4.762008,1020.0,1.341854,M,NASA_DONKI
-5.537602,-5.701991,-5.442292,960.0,2.120879,C,NASA_DONKI
-4.79588,-4.950245,-4.541485,1080.0,2.728007,M,NASA_DONKI
-4.958607,-5.214269,-4.671659,1620.0,3.052708,M,NASA_DONKI
-5.173925,-5.371419,-4.919923,3780.0,3.016513,C,NASA_DONKI
-4.853872,-4.994891,-4.840577,540.0,1.387915,M,NASA_DONKI
-3.958607,-4.217677,-3.843629,900.0,2.306133,X,NASA_DONKI
-5.0,-5.18276,-4.883683,1980.0,2.129725,M,NASA_DONKI
-3.958607,-4.20963,-3.843975,1020.0,2.330648,X,NASA_DONKI
-4.346787,-4.389861,-4.300992,1440.0,1.210308,M,NASA_DONKI
-5.0,-5.381643,-4.746375,900.0,4.425219,M,NASA_DONKI
-4.853872,-4.938651,-4.799607,1140.0,1.268305,M,NASA_DONKI
-5.148742,-5.340966,-5.017161,4200.0,2.022108,C,NASA_DONKI
-4.886057,-4.9997,-4.750684,300.0,1.765381,M,NASA_DONKI
-5.376751,-5.58672,-5.382837,1740.0,1.649936,C,NASA_DONKI
-5.958607,-6.035665,-5.861846,600.0,1.541108,C,NASA_DONKI
-4.769551,-4.943782,-4.721883,1320.0,1.596245,M,NASA_DONKI
-4.958607,-5.184804,-5.000793,1260.0,1.567059,M,NASA_DONKI
-4.958607,-5.098034,-4.769743,2040.0,2.12567,M,NASA_DONKI
-5.0,-5.216745,-4.840878,840.0,2.2775,M,NASA_DONKI
-4.886057,-5.032981,-4.829893,1800.0,1.584682,M,NASA_DONKI
-4.853872,-4.892716,-4.852451,2160.0,1.228459,M,NASA_DONKI
-4.309804,-4.613974,-4.411171,1380.0,1.629007,M,NASA_DONKI
-3.958607,-4.051075,-4.130748,840.0,0.820362,X,NASA_DONKI
-4.958607,-5.16723,-4.938428,1200.0,1.538059,M,NASA_DONKI
-3.853872,-3.989373,-3.845588,1920.0,1.345306,X,NASA_DONKI
-4.920819,-5.058682,-4.887987,960.0,1.501824,M,NASA_DONKI
-4.853872,-4.985101,-4.916819,600.0,1.18388,M,NASA_DONKI
-4.568636,-4.677455,-4.389999,1500.0,2.048505,M,NASA_DONKI
-5.309804,-5.56913,-5.217396,840.0,2.135893,C,NASA_DONKI
-4.958607,-5.173497,-4.725614,3240.0,2.605764,M,NASA_DONKI
-5.0,-5.113399,-4.820432,1080.0,1.794587,M,NASA_DONKI
-5.0,-5.178329,-4.834994,660.0,2.243649,M,NASA_DONKI
-5.387216,-5.550872,-5.326287,2040.0,1.690489,C,NASA_DONKI
-5.356547,-5.533247,-5.320141,1200.0,1.546982,C,NASA_DONKI
-4.920819,-5.094787,-4.997926,900.0,1.131414,M,NASA_DONKI
-4.958607,-5.289755,-4.987553,1380.0,1.973317,M,NASA_DONKI
-5.619789,-5.845119,-5.382063,1800.0,2.998387,C,NASA_DONKI
-4.886057,-5.081664,-4.835499,660.0,1.785502,M,NASA_DONKI
-4.468521,-4.714902,-4.334588,1080.0,2.256221,M,NASA_DONKI
-4.853872,-4.965034,-4.786984,600.0,1.72348,M,NASA_DONKI
